,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,city,age,age_since_reno
1820,2014-06-16 ,183000.0,3.0,1.75,1070,8100,1.0,4,1070,0,Auburn,63,19
1821,2014-06-16 ,763101.0,3.0,1.75,1990,5560,1.0,4,1100,890,Seattle,81,31
1822,2014-06-16 ,460000.0,2.0,1.5,1090,4000,1.0,3,970,120,Seattle,69,26
1823,2014-06-16 ,825000.0,4.0,1.5,1890,6938,1.5,3,1890,0,Seattle,101,19
1824,2014-06-16 ,265000.0,3.0,1.0,1000,9150,1.0,3,1000,0,Renton,51,10
1825,2014-06-16 ,295000.0,3.0,1.75,1770,8235,1.0,3,1030,740,Burien,60,8
1826,2014-06-16 ,534500.0,3.0,2.5,1700,3150,2.0,3,1700,0,Issaquah,15,0
1827,2014-06-16 ,690000.0,2.0,1.75,1600,4000,1.0,5,850,750,Seattle,102,0
1828,2014-06-16 ,530000.0,4.0,2.5,2050,6360,2.0,3,2050,0,Issaquah,32,20
1829,2014-06-16 ,357186.0,2.0,1.75,1210,1040,2.0,3,1210,0,Issaquah,6,0
1830,2014-06-16 ,300000.0,5.0,3.0,1940,6355,1.0,3,1200,740,Seattle,13,0
1831,2014-06-16 ,304000.0,4.0,2.0,1810,8750,1.0,2,1110,700,Renton,53,0
1832,2014-06-16 ,385000.0,4.0,1.75,1690,4080,1.0,4,870,820,Seattle,36,0
1833,2014-06-16 ,415000.0,4.0,2.0,1800,2970,1.0,4,1000,800,Seattle,97,0
1834,2014-06-16 ,963000.0,4.0,3.5,3280,6603,2.0,3,3280,0,Bellevue,13,0
1835,2014-06-16 ,309212.0,3.0,1.75,1150,9600,1.0,3,1150,0,North Bend,41,6
1836,2014-06-16 ,235000.0,2.0,1.5,880,1805,2.0,3,880,0,Seattle,21,0
1837,2014-06-16 ,667000.0,3.0,1.5,1720,8100,2.0,3,1720,0,Seattle,113,37
1838,2014-06-16 ,470000.0,3.0,1.5,1510,8000,1.0,4,1510,0,Bellevue,64,0
1839,2014-06-16 ,375000.0,4.0,2.0,1240,3000,1.0,3,1040,200,Seattle,112,32
1840,2014-06-16 ,410000.0,4.0,2.0,1580,9581,1.0,3,1580,0,Kirkland,67,0
1841,2014-06-16 ,566000.0,4.0,2.25,2170,7737,2.0,3,2170,0,Sammamish,33,20
1842,2014-06-16 ,680000.0,4.0,2.75,2500,4950,2.0,3,2500,0,Redmond,10,0
1843,2014-06-16 ,902000.0,4.0,2.5,3030,8507,2.0,3,3030,0,Kirkland,17,0
1844,2014-06-16 ,500000.0,3.0,1.75,1540,10800,1.0,5,770,770,Mercer Island,73,0
1845,2014-06-16 ,825000.0,4.0,2.5,2810,9800,1.0,4,1710,1100,Bellevue,47,0
1846,2014-06-16 ,277000.0,3.0,1.0,1100,8536,1.0,4,1100,0,Seattle,63,19
1847,2014-06-16 ,435000.0,3.0,2.5,2300,9521,2.0,3,2300,0,Duvall,17,0
1848,2014-06-16 ,638000.0,3.0,2.5,2110,3600,2.0,3,2110,0,Redmond,15,0
1849,2014-06-16 ,418000.0,4.0,1.5,1220,10580,1.0,3,1220,0,Bellevue,55,27
1850,2014-06-16 ,499000.0,3.0,1.75,1750,12325,1.0,4,1470,280,Redmond,52,0
1851,2014-06-16 ,150000.0,3.0,1.5,1230,8056,1.0,4,1230,0,Burien,71,35
1852,2014-06-16 ,632500.0,5.0,2.5,2640,7096,2.0,3,2640,0,Redmond,17,0
1853,2014-06-16 ,862000.0,4.0,2.5,3190,14565,2.0,3,3190,0,Woodinville,30,11
1854,2014-06-16 ,524000.0,2.0,1.0,1120,2000,1.5,3,1120,0,Seattle,110,14
1855,2014-06-16 ,470000.0,3.0,1.5,1760,6723,1.0,3,1160,600,Seattle,62,16
1856,2014-06-16 ,385000.0,3.0,2.0,1590,9912,2.0,3,1590,0,Vashon,20,0
1857,2014-06-16 ,575000.0,4.0,2.5,2120,9603,2.0,3,2120,0,Issaquah,35,0
1858,2014-06-16 ,220000.0,4.0,2.5,2240,9826,1.0,4,1370,870,Federal Way,32,0
1859,2014-06-16 ,460000.0,2.0,1.0,890,2100,1.0,4,760,130,Seattle,101,35
1860,2014-06-16 ,175000.0,3.0,1.5,1220,7300,1.0,3,1220,0,Auburn,47,7
1861,2014-06-16 ,465000.0,3.0,2.25,2670,7500,1.0,4,1640,1030,Burien,54,0
1862,2014-06-16 ,552000.0,3.0,1.0,1120,2300,1.0,4,820,300,Seattle,108,31
1863,2014-06-16 ,518000.0,4.0,2.5,1740,7500,1.0,4,1220,520,Redmond,44,28
1864,2014-06-16 ,373000.0,3.0,1.0,1770,5720,1.5,4,1140,630,Seattle,94,27
1865,2014-06-16 ,385000.0,4.0,2.5,2960,5054,2.0,3,2960,0,Maple Valley,14,0
1866,2014-06-16 ,245000.0,2.0,1.0,1200,4880,1.0,3,980,220,Seattle,77,18
1867,2014-06-16 ,699850.0,4.0,3.5,2690,6164,2.0,3,2690,0,Sammamish,18,0
1868,2014-06-16 ,455000.0,2.0,1.5,1310,12196,1.5,3,1310,0,Redmond,50,6
1869,2014-06-16 ,650000.0,4.0,2.75,2610,4160,3.0,5,1910,700,Seattle,110,0
1870,2014-06-16 ,378000.0,5.0,2.5,2760,8015,1.0,4,1600,1160,Seattle,60,19
1871,2014-06-16 ,220000.0,3.0,2.0,1410,7998,1.0,4,1410,0,Tukwila,80,19
1872,2014-06-16 ,285500.0,4.0,1.75,1960,7950,1.0,4,1960,0,Federal Way,53,0
1873,2014-06-16 ,340000.0,3.0,2.5,1212,1174,3.0,3,1212,0,Seattle,16,17
1874,2014-06-16 ,921000.0,4.0,1.5,2220,9496,1.0,4,1490,730,Bellevue,66,41
1875,2014-06-16 ,999000.0,4.0,2.75,2800,19168,2.0,3,2800,0,Sammamish,28,0
1876,2014-06-16 ,335000.0,3.0,1.5,2040,6000,1.0,3,1340,700,Seattle,63,20
1877,2014-06-16 ,850000.0,4.0,3.5,4140,7089,2.0,3,3160,980,Kirkland,17,0
1878,2014-06-16 ,429000.0,5.0,2.5,2340,4500,2.0,3,2340,0,Renton,11,0
1879,2014-06-16 ,523950.0,3.0,2.25,1420,1282,3.0,3,1420,0,Seattle,14,0
1880,2014-06-16 ,284000.0,3.0,2.5,1880,6008,2.0,3,1880,0,Kent,11,0
1881,2014-06-16 ,852880.0,4.0,3.25,3450,6184,2.0,3,3450,0,Sammamish,6,0
1882,2014-06-16 ,320000.0,3.0,2.25,1200,1400,3.0,3,1200,0,Seattle,15,0
1883,2014-06-16 ,749995.0,4.0,3.25,3430,9870,2.0,3,3430,0,Bothell,6,0
1884,2014-06-16 ,468500.0,3.0,2.5,1350,1186,2.0,3,1120,230,Seattle,13,0
1885,2014-06-16 ,492500.0,5.0,2.5,2570,9962,2.0,3,2570,0,Duvall,14,0
1886,2014-06-16 ,685000.0,4.0,3.5,2840,4637,3.0,3,2840,0,Seattle,12,0
1887,2014-06-16 ,542525.0,4.0,2.5,2650,5600,2.0,3,2650,0,Renton,6,0
1888,2014-06-16 ,435000.0,3.0,2.0,1980,2674,3.0,3,1980,0,Seattle,13,0
1889,2014-06-17 ,242000.0,3.0,1.75,1280,7524,1.5,4,1280,0,Kent,32,0
1890,2014-06-17 ,325000.0,4.0,2.5,2610,7091,2.0,3,2610,0,Federal Way,33,20
1891,2014-06-17 ,837700.0,5.0,2.75,3010,12611,2.0,3,3010,0,Redmond,26,0
1892,2014-06-17 ,187500.0,3.0,1.5,1180,7000,1.0,4,1180,0,Federal Way,43,0
1893,2014-06-17 ,560000.0,5.0,1.0,1710,9100,1.5,4,1320,390,Seattle,94,27
1894,2014-06-17 ,272000.0,3.0,2.0,1380,7476,1.0,3,1380,0,Auburn,31,0
1895,2014-06-17 ,235000.0,3.0,1.75,1190,7280,1.0,4,1190,0,Auburn,52,0
1896,2014-06-17 ,259000.0,3.0,2.0,1870,5909,1.0,3,1270,600,Kent,34,0
1897,2014-06-17 ,866059.0,5.0,3.5,3130,4797,2.0,3,2570,560,Bellevue,6,0
1898,2014-06-17 ,473000.0,2.0,1.0,900,5100,1.0,4,900,0,Seattle,111,31
1899,2014-06-17 ,405000.0,3.0,1.5,1880,7400,1.0,3,1480,400,Lake Forest Park,52,23
1900,2014-06-17 ,386000.0,2.0,2.5,1620,3196,2.0,3,1620,0,Snoqualmie,12,0
1901,2014-06-17 ,458000.0,4.0,1.5,1550,3000,1.5,3,1350,200,Seattle,102,0
1902,2014-06-17 ,605500.0,3.0,2.5,2830,6536,2.0,3,2830,0,Woodinville,31,0
1903,2014-06-17 ,536000.0,4.0,2.25,1990,5948,2.0,3,1990,0,Issaquah,29,0
1904,2014-06-17 ,247200.0,3.0,1.75,1370,8719,1.0,3,1370,0,Covington,38,0
1905,2014-06-17 ,250000.0,2.0,1.5,1088,1360,2.0,3,1088,0,Kirkland,37,11
1906,2014-06-17 ,204950.0,4.0,1.75,1740,9344,1.0,3,1180,560,Federal Way,42,0
1907,2014-06-17 ,430000.0,3.0,2.0,1730,9000,1.0,3,1370,360,Issaquah,42,0
1908,2014-06-17 ,250000.0,4.0,2.5,1800,8100,2.0,3,1800,0,Maple Valley,22,14
1909,2014-06-17 ,547000.0,4.0,1.0,1720,2800,1.5,4,1200,520,Seattle,94,27
1910,2014-06-17 ,379900.0,5.0,3.5,2800,7350,2.0,3,2800,0,Seattle,25,0
1911,2014-06-17 ,738500.0,3.0,2.5,2300,6009,1.0,3,2300,0,Redmond,15,0
1912,2014-06-17 ,545000.0,4.0,2.25,2030,11585,1.0,4,1590,440,Redmond,53,0
1913,2014-06-17 ,342000.0,2.0,1.0,740,6180,1.0,3,740,0,Seattle,72,26
1914,2014-06-17 ,170000.0,4.0,1.0,1920,13787,1.0,4,1220,700,SeaTac,54,0
1915,2014-06-17 ,616000.0,4.0,2.5,2490,12929,2.0,3,2490,0,Sammamish,37,11
1916,2014-06-17 ,640000.0,3.0,2.0,1380,4800,1.0,3,1380,0,Seattle,72,26
1917,2014-06-17 ,332000.0,3.0,2.5,1530,9406,1.0,3,1270,260,Renton,27,0
1918,2014-06-17 ,415000.0,4.0,2.0,1610,9600,1.0,5,1610,0,Newcastle,53,0
1919,2014-06-17 ,1008000.0,4.0,3.5,2650,3060,2.0,3,2060,590,Seattle,19,0
1920,2014-06-17 ,605000.0,3.0,2.25,2010,10760,2.0,3,2010,0,Redmond,35,0
1921,2014-06-17 ,320000.0,3.0,1.0,860,5060,1.5,3,860,0,Seattle,93,9
1922,2014-06-17 ,229950.0,3.0,2.0,1410,7466,1.0,3,1410,0,Renton,37,11
1923,2014-06-17 ,255000.0,3.0,1.75,1700,7532,1.0,3,1700,0,Kent,33,20
1924,2014-06-17 ,479000.0,2.0,2.25,1230,932,2.0,3,1020,210,Seattle,16,17
1925,2014-06-17 ,472000.0,3.0,2.5,1180,1262,3.0,3,1180,0,Seattle,10,0
1926,2014-06-17 ,198000.0,3.0,1.5,1430,7347,1.0,3,820,610,Federal Way,40,0
1927,2014-06-17 ,440000.0,4.0,2.0,1450,8400,1.5,4,1450,0,Kirkland,58,0
1928,2014-06-17 ,506000.0,3.0,1.75,2180,7700,1.0,3,1480,700,Shoreline,59,16
1929,2014-06-17 ,382500.0,4.0,2.5,2210,7079,2.0,3,2210,0,Kent,27,0
1930,2014-06-17 ,269500.0,2.0,1.5,1480,7276,1.0,4,940,540,Renton,42,20
1931,2014-06-17 ,840000.0,4.0,3.5,3860,18334,2.0,3,3120,740,Woodinville,24,0
1932,2014-06-17 ,479500.0,3.0,2.75,2300,4637,2.0,3,2300,0,Snoqualmie,12,0
1933,2014-06-17 ,402000.0,3.0,1.5,1450,7375,1.0,3,1010,440,Kirkland,52,23
1934,2014-06-17 ,549000.0,2.0,2.5,1380,953,3.0,3,1380,0,Seattle,14,0
1935,2014-06-17 ,449950.0,4.0,2.5,2470,3811,2.0,3,2470,0,Snoqualmie,21,0
1936,2014-06-17 ,493000.0,4.0,1.75,2030,18295,1.5,4,2030,0,Kirkland,45,0
1937,2014-06-17 ,142500.0,4.0,0.75,1440,13300,1.0,3,1440,0,Burien,72,26
1938,2014-06-17 ,250000.0,3.0,1.75,1160,6134,1.0,3,1160,0,Auburn,22,14
1939,2014-06-17 ,729000.0,3.0,1.0,1580,3840,2.0,3,1580,0,Seattle,112,32
1940,2014-06-17 ,465000.0,2.0,2.75,1430,1425,2.0,3,995,435,Seattle,14,0
1941,2014-06-17 ,280000.0,4.0,2.25,1930,7207,1.0,4,1360,570,Kent,32,0
1942,2014-06-17 ,667500.0,3.0,2.0,1880,3800,1.0,5,1030,850,Seattle,93,0
1943,2014-06-17 ,809000.0,3.0,2.5,2590,7720,2.0,3,2590,0,Bellevue,32,20
1944,2014-06-17 ,400000.0,3.0,2.25,2140,11266,2.0,3,2140,0,Duvall,34,0
1945,2014-06-17 ,310000.0,4.0,2.0,1870,6000,1.5,3,1870,0,Seattle,64,19
1946,2014-06-17 ,465950.0,4.0,2.5,2340,6896,2.0,3,2340,0,Renton,19,0
1947,2014-06-17 ,253000.0,3.0,1.5,880,6600,1.0,5,880,0,Seattle,75,0
1948,2014-06-17 ,330000.0,3.0,2.5,3040,7232,2.0,3,3040,0,Auburn,17,0
1949,2014-06-17 ,554000.0,4.0,1.0,1120,7104,1.5,3,1120,0,Seattle,74,0
1950,2014-06-17 ,294999.0,4.0,2.5,1660,9760,2.0,3,1660,0,Kent,26,0
1951,2014-06-17 ,752000.0,4.0,2.5,2940,10382,2.0,4,2940,0,Newcastle,29,0
1952,2014-06-17 ,451000.0,4.0,2.5,1670,3315,2.0,3,1670,0,Issaquah,15,0
1953,2014-06-17 ,725000.0,4.0,2.75,2630,7505,2.0,3,2630,0,Redmond,26,0
1954,2014-06-17 ,345000.0,4.0,2.75,2250,7412,1.0,4,1480,770,Renton,45,0
1955,2014-06-17 ,206000.0,3.0,1.0,1320,7000,1.0,4,1320,0,Auburn,53,0
1956,2014-06-17 ,580000.0,5.0,2.0,2700,10875,1.0,4,1540,1160,Bellevue,58,0
1957,2014-06-17 ,430000.0,3.0,1.0,980,7200,1.0,4,980,0,Seattle,70,37
1958,2014-06-17 ,720000.0,4.0,2.5,2650,11520,2.0,3,2110,540,Kirkland,32,20
1959,2014-06-17 ,535000.0,4.0,2.75,3070,7201,2.0,3,3070,0,Renton,14,0
1960,2014-06-17 ,286800.0,3.0,2.5,1413,3600,2.0,3,1413,0,Kent,9,0
1961,2014-06-17 ,350000.0,2.0,2.5,1260,1347,3.0,3,1260,0,Seattle,15,0
1962,2014-06-17 ,345000.0,3.0,2.5,1680,2229,2.0,3,1680,0,Shoreline,13,0
1963,2014-06-17 ,435000.0,3.0,2.25,1230,1238,2.0,3,1080,150,Seattle,11,0
1964,2014-06-18 ,461000.0,3.0,3.25,2770,6278,2.0,3,1980,790,Renton,14,0
1965,2014-06-18 ,770000.0,3.0,2.25,2910,10204,2.0,3,2910,0,Redmond,30,11
1966,2014-06-18 ,322500.0,4.0,2.5,1820,6753,2.0,3,1820,0,Maple Valley,26,0
1967,2014-06-18 ,475000.0,3.0,1.75,1700,8432,1.0,3,1230,470,Seattle,43,16
1968,2014-06-18 ,250275.0,2.0,1.0,790,11234,1.0,4,790,0,Normandy Park,78,38
1969,2014-06-18 ,274500.0,3.0,2.25,1720,9000,1.0,4,1320,400,Federal Way,51,0
1970,2014-06-18 ,284950.0,3.0,1.0,990,10723,1.0,5,990,0,Renton,60,0
1971,2014-06-18 ,264950.0,4.0,1.75,1770,9011,1.0,5,1050,720,Covington,37,0
1972,2014-06-18 ,242000.0,3.0,2.0,1260,8092,1.0,3,1260,0,Maple Valley,34,0
1973,2014-06-18 ,913000.0,4.0,2.5,3640,10576,2.0,3,3640,0,Sammamish,21,0
1974,2014-06-18 ,555000.0,3.0,1.75,2040,6000,1.0,5,1120,920,Seattle,62,0
1975,2014-06-18 ,711000.0,4.0,1.75,1980,10800,1.0,5,990,990,Mercer Island,72,35
1976,2014-06-18 ,403500.0,5.0,2.5,3600,17300,1.0,4,2410,1190,Normandy Park,52,0
1977,2014-06-18 ,253779.0,4.0,2.0,2030,9600,1.5,3,1430,600,SeaTac,73,8
1978,2014-06-18 ,384400.0,3.0,3.25,1689,1388,3.0,3,1689,0,Seattle,12,0
1979,2014-06-18 ,646000.0,5.0,2.75,2870,4461,1.0,3,1650,1220,Seattle,44,0
1980,2014-06-18 ,415000.0,3.0,1.75,1270,4800,1.0,3,1270,0,Seattle,68,6
1981,2014-06-18 ,764000.0,4.0,2.5,2790,7938,2.0,3,2790,0,Sammamish,23,0
1982,2014-06-18 ,545500.0,3.0,2.5,1560,9361,1.5,4,1360,200,Seattle,84,0
1983,2014-06-18 ,450000.0,3.0,1.75,1180,4080,1.0,4,760,420,Seattle,92,0
1984,2014-06-18 ,264000.0,4.0,1.75,1820,8118,1.0,4,1080,740,Kent,40,0
1985,2014-06-18 ,650000.0,5.0,1.75,1260,4500,1.5,3,1260,0,Seattle,94,17
1986,2014-06-18 ,365000.0,3.0,2.5,2640,6715,2.0,3,1680,960,Renton,29,0
1987,2014-06-18 ,343566.0,2.0,1.0,1100,4200,1.0,3,1100,0,Seattle,66,15
1988,2014-06-18 ,375000.0,3.0,2.5,1950,6871,2.0,3,1950,0,Shoreline,23,0
1989,2014-06-18 ,295000.0,3.0,2.0,1380,8682,1.0,4,1380,0,Des Moines,54,0
1990,2014-06-18 ,325000.0,3.0,2.75,2200,7000,1.0,4,1280,920,Renton,43,0
1991,2014-06-18 ,265000.0,4.0,1.5,2050,7100,1.0,3,1050,1000,Auburn,57,12
1992,2014-06-18 ,562000.0,5.0,3.0,2795,15101,2.0,3,2795,0,Duvall,24,0
1993,2014-06-18 ,279950.0,5.0,1.75,2150,7171,1.0,4,1460,690,Kent,50,0
1994,2014-06-18 ,540000.0,3.0,1.75,1970,8200,1.0,5,1420,550,Shoreline,57,0
1995,2014-06-18 ,310000.0,4.0,2.5,2660,12672,1.0,4,1740,920,Federal Way,60,19
1996,2014-06-18 ,440000.0,4.0,2.5,2410,4780,2.0,3,2410,0,Snoqualmie,20,0
1997,2014-06-18 ,230000.0,2.0,1.0,1080,9435,1.0,3,1080,0,Renton,62,16
1998,2014-06-18 ,455000.0,3.0,1.75,1180,14292,1.0,3,1180,0,North Bend,39,7
1999,2014-06-18 ,175000.0,2.0,1.0,660,5000,1.0,3,660,0,Seattle,105,0
2000,2014-06-18 ,650000.0,3.0,1.75,2920,9370,1.0,4,1620,1300,Bellevue,39,0
2001,2014-06-18 ,192500.0,3.0,1.0,1080,8580,1.5,3,1080,0,Tukwila,120,15
2002,2014-06-18 ,239950.0,3.0,1.75,1670,6900,1.0,3,1170,500,Federal Way,42,0
2003,2014-06-18 ,410000.0,4.0,2.0,1970,10500,1.0,3,1820,150,Burien,59,16
2004,2014-06-18 ,570000.0,4.0,2.5,2290,6738,2.0,3,2290,0,Issaquah,24,0
2005,2014-06-18 ,240000.0,2.0,1.0,670,10920,1.0,3,670,0,Seattle,78,21
2006,2014-06-18 ,574950.0,5.0,3.25,3160,10000,2.0,4,3160,0,Issaquah,40,0
2007,2014-06-18 ,180000.0,3.0,2.25,1990,6350,2.0,3,1990,0,Des Moines,53,9
2008,2014-06-18 ,300000.0,3.0,2.5,1700,3575,2.0,3,1700,0,Seattle,20,0
2009,2014-06-18 ,630000.0,4.0,2.5,2807,9430,2.0,3,2807,0,Kenmore,24,0
2010,2014-06-18 ,507000.0,4.0,1.75,1770,9375,1.0,4,1170,600,Redmond,52,0
2011,2014-06-18 ,287500.0,4.0,2.5,2570,9000,1.0,4,1590,980,Federal Way,41,0
2012,2014-06-18 ,688000.0,3.0,3.0,3450,16200,2.0,3,3450,0,Sammamish,37,11
2013,2014-06-18 ,424000.0,3.0,2.0,1670,7700,1.0,3,1170,500,Kirkland,48,18
2014,2014-06-18 ,400000.0,3.0,1.75,1050,6150,1.5,4,950,100,Seattle,92,0
2015,2014-06-18 ,620000.0,4.0,2.5,1910,7683,2.0,3,1910,0,Issaquah,33,20
2016,2014-06-18 ,300000.0,3.0,1.0,910,7700,1.0,4,910,0,Kirkland,49,0
2017,2014-06-18 ,615000.0,5.0,2.25,2480,12070,2.0,3,2480,0,Sammamish,42,0
2018,2014-06-18 ,206000.0,2.0,1.5,1820,8867,2.0,3,1820,0,Tukwila,99,20
2019,2014-06-18 ,515500.0,4.0,2.5,2920,7700,2.0,3,2920,0,Duvall,17,0
2020,2014-06-18 ,554000.0,5.0,2.25,1870,11411,1.0,4,1170,700,Lake Forest Park,59,19
2021,2014-06-18 ,825000.0,4.0,3.5,3810,9792,2.0,3,3810,0,Seattle,82,7
2022,2014-06-18 ,855000.0,4.0,2.25,2190,4080,2.0,3,1800,390,Seattle,102,0
2023,2014-06-18 ,315000.0,3.0,2.5,1730,6368,2.0,3,1730,0,Maple Valley,27,0
2024,2014-06-18 ,299000.0,5.0,2.5,2220,9360,1.0,4,1110,1110,Renton,52,0
2025,2014-06-18 ,650000.0,3.0,1.5,1320,8114,1.0,3,1320,0,Bellevue,69,26
2026,2014-06-18 ,535000.0,3.0,2.0,2120,4080,2.0,3,2120,0,Redmond,17,0
2027,2014-06-18 ,564000.0,2.0,2.0,1690,4500,1.0,3,1690,0,Redmond,16,17
2028,2014-06-18 ,515000.0,3.0,3.5,1360,1419,2.0,3,1040,320,Seattle,13,0
2029,2014-06-18 ,580000.0,4.0,2.5,3250,5000,2.0,3,3250,0,Renton,12,0
2030,2014-06-18 ,309000.0,3.0,2.25,1490,1294,2.0,3,1220,270,Seattle,10,0
2031,2014-06-18 ,415000.0,4.0,2.5,2020,5501,2.0,3,2020,0,Renton,10,0
2032,2014-06-18 ,820000.0,4.0,2.5,3170,8523,2.0,3,3170,0,Kirkland,12,0
2033,2014-06-18 ,485000.0,2.0,2.5,1430,923,3.0,3,1410,20,Seattle,12,0
2034,2014-06-18 ,482000.0,3.0,3.25,1380,1120,3.0,3,1380,0,Seattle,12,0
2035,2014-06-18 ,535000.0,4.0,2.5,2610,4595,2.0,3,2610,0,Kenmore,12,0
2036,2014-06-19 ,576000.0,3.0,2.5,1940,9000,1.0,4,970,970,Seattle,72,0
2037,2014-06-19 ,378750.0,3.0,2.5,2160,3000,1.5,3,1260,900,Seattle,111,9
2038,2014-06-19 ,269900.0,4.0,1.75,1530,8750,1.5,4,1530,0,Renton,52,0
2039,2014-06-19 ,210000.0,3.0,2.0,1440,7210,1.0,3,1440,0,Auburn,37,11
2040,2014-06-19 ,429900.0,4.0,2.5,2640,8625,2.0,3,2640,0,Renton,33,20
2041,2014-06-19 ,360000.0,4.0,2.5,2850,4650,2.0,3,2850,0,Maple Valley,16,17
2042,2014-06-19 ,405000.0,2.0,1.0,1260,4377,1.0,4,1260,0,Seattle,73,32
2043,2014-06-19 ,450000.0,3.0,1.75,1610,11200,1.0,3,1610,0,Kirkland,65,15
2044,2014-06-19 ,703000.0,3.0,2.0,1360,5980,1.5,3,1360,0,Seattle,75,12
2045,2014-06-19 ,661000.0,4.0,2.5,2496,8058,2.0,3,2496,0,Redmond,22,14
2046,2014-06-19 ,580000.0,4.0,2.25,2160,9593,1.0,3,2160,0,Bellevue,51,10
2047,2014-06-19 ,464000.0,3.0,1.0,1320,3625,2.0,3,1320,0,Seattle,120,15
2048,2014-06-19 ,945000.0,2.0,2.5,2540,7089,2.0,3,2540,0,Seattle,16,17
2049,2014-06-19 ,659500.0,4.0,3.0,2620,18362,1.0,4,1870,750,Bellevue,64,0
2050,2014-06-19 ,200000.0,3.0,1.5,1140,8340,1.0,3,1140,0,Tukwila,60,8
2051,2014-06-19 ,346150.0,3.0,2.0,2140,7200,1.0,4,1480,660,Renton,54,0
2052,2014-06-19 ,197500.0,3.0,1.0,1330,5412,2.0,5,1330,0,Enumclaw,115,0
2053,2014-06-19 ,799000.0,4.0,2.5,2590,7910,2.0,3,2590,0,Seattle,19,0
2054,2014-06-19 ,350000.0,2.0,1.0,1620,9205,1.0,5,850,770,Kirkland,99,0
2055,2014-06-19 ,519000.0,3.0,2.75,2020,10744,1.0,5,1270,750,Normandy Park,66,0
2056,2014-06-19 ,590300.0,3.0,1.5,1470,7200,2.0,4,1470,0,Seattle,113,0
2057,2014-06-19 ,437000.0,2.0,1.75,1440,4225,1.0,3,1440,0,Redmond,15,0
2058,2014-06-19 ,221000.0,3.0,2.25,1640,7350,1.0,3,1140,500,Federal Way,36,0
2059,2014-06-19 ,506000.0,2.0,1.0,1570,8210,1.0,4,1150,420,Seattle,68,0
2060,2014-06-19 ,395000.0,4.0,1.0,1980,10350,1.0,4,1430,550,Issaquah,52,0
2061,2014-06-19 ,285000.0,3.0,1.0,1210,4731,1.5,3,1210,0,Seattle,119,0
2062,2014-06-19 ,311000.0,3.0,1.75,1900,3000,1.5,5,1070,830,Seattle,117,0
2063,2014-06-19 ,435000.0,3.0,1.75,1310,8065,1.0,4,1310,0,Seattle,72,0
2064,2014-06-19 ,186000.0,3.0,2.0,1340,4320,1.0,3,920,420,Auburn,108,27
2065,2014-06-19 ,756000.0,4.0,2.25,2160,5600,1.0,5,1080,1080,Seattle,73,0
2066,2014-06-19 ,248000.0,4.0,2.0,2080,13510,1.0,3,1040,1040,Seattle,70,15
2067,2014-06-19 ,287000.0,3.0,2.0,1300,11374,1.5,5,1300,0,SeaTac,87,0
2068,2014-06-19 ,510000.0,4.0,2.5,2610,8031,2.0,3,2610,0,Lake Forest Park,22,14
2069,2014-06-19 ,249000.0,3.0,1.0,1050,8498,1.0,4,1050,0,Kent,61,0
2070,2014-06-19 ,340000.0,3.0,2.5,2480,6112,2.0,3,2480,0,Renton,16,17
2071,2014-06-19 ,399888.0,4.0,2.25,1820,8255,1.5,4,1320,500,Seattle,90,0
2072,2014-06-19 ,440000.0,3.0,1.75,1170,8740,1.0,4,1170,0,Redmond,52,0
2073,2014-06-19 ,385000.0,3.0,1.75,2310,11200,1.0,4,1630,680,Kent,42,20
2074,2014-06-19 ,558000.0,4.0,2.25,2060,10358,1.0,4,1320,740,Bellevue,58,0
2075,2014-06-19 ,450000.0,4.0,2.5,2400,7693,2.0,3,2400,0,Renton,17,0
2076,2014-06-19 ,232500.0,3.0,1.0,1320,8450,1.0,3,880,440,Federal Way,59,16
2077,2014-06-19 ,436000.0,2.0,1.0,790,6600,1.0,3,790,0,Seattle,71,22
2078,2014-06-19 ,489950.0,3.0,2.25,1820,7326,2.0,3,1820,0,Kirkland,37,11
2079,2014-06-19 ,352450.0,3.0,2.0,1430,6000,1.0,5,1430,0,Shoreline,75,0
2080,2014-06-19 ,549000.0,4.0,1.75,1290,3060,2.0,4,1290,0,Seattle,114,30
2081,2014-06-19 ,618250.0,4.0,3.25,2520,3360,1.5,4,1550,970,Seattle,89,0
2082,2014-06-19 ,930000.0,5.0,2.0,3530,9385,1.5,3,3530,0,Seattle,95,18
2083,2014-06-19 ,505000.0,3.0,2.5,1610,4611,2.0,3,1610,0,Issaquah,24,0
2084,2014-06-19 ,275000.0,3.0,1.75,1860,15681,1.0,4,1860,0,Federal Way,49,0
2085,2014-06-19 ,499000.0,3.0,1.75,1840,5000,1.0,4,920,920,Seattle,110,0
2086,2014-06-19 ,507000.0,3.0,2.5,2120,7201,2.0,3,2120,0,Seattle,17,0
2087,2014-06-19 ,619850.0,4.0,2.5,2270,9247,1.0,5,1500,770,Bellevue,48,0
2088,2014-06-19 ,310000.0,4.0,1.5,1220,9600,1.0,3,1220,0,Carnation,40,0
2089,2014-06-19 ,646000.0,4.0,2.5,2310,4079,2.0,3,2310,0,Seattle,12,0
2090,2014-06-19 ,475000.0,3.0,2.5,950,1110,2.0,3,950,0,Seattle,17,0
2091,2014-06-19 ,600000.0,4.0,2.25,3070,8400,2.0,4,3070,0,Kirkland,50,0
